src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.118,192.168.100.1,33263,53,17,2018-09-14 19:05:25,500.0,352000.0,4000.0,2000.0,2000.0,1,1,80,96,80.0,80.0,80.0,0.0,96.0,96.0,96.0,0.0,96,80,88.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,96.0,0,1,1,80,96
192.168.100.118,35.190.58.108,43863,80,6,2018-09-14 19:05:25,16043624.999999998,244.58312881284624,0.8102906917856781,0.4986404257142635,0.31165026607141466,8,5,1586,2338,1154.0,60.0,198.25,361.24844290321863,1791.0,60.0,467.6,671.7602548528754,1791,60,301.84615384615387,520.6166234755218,271041.66863905324,160,100,20,6,1336968.75,16010905.0,3.0,4424360.072899717,16043625.000000002,16010905.000000002,3.0,2291946.4285714286,5600745.816652632,16041629.000000002,16013138.000000002,5747.0,4010407.2500000005,6929780.413506275,0,0,0,0,1,0,0,0,0,0,0,0.625,301.84615384615387,29200,246,13744.0,749.0,6583.333333333333,5387.446911313579,16010662.0,5497.0,4007289.25,6930150.520706508,0.0,0.0,0.0,0.0,0.0,0.0,198.25,467.6,0,8,5,1586,2338
192.168.100.118,192.168.100.1,50901,53,17,2018-09-14 19:05:30,490.0,371428.5714285714,4081.6326530612246,2040.8163265306123,2040.8163265306123,1,1,83,99,83.0,83.0,83.0,0.0,99.0,99.0,99.0,0.0,99,83,91.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,99.0,0,1,1,83,99
192.168.100.118,130.211.67.12,48330,80,6,2018-09-14 19:05:30,1161593.0,1576.2836036374185,11.191527497152617,6.026207113851409,5.165320383301207,7,6,1294,537,922.0,60.0,184.85714285714286,300.9487040161157,231.0,60.0,89.5,63.318638646136414,922,60,140.84615384615384,229.95379005819885,52878.74556213019,140,120,20,5,96799.41666666667,997935.0,2.0,272521.78172379127,1142350.0,997935.0,250.0,190391.66666666666,362810.917644286,143671.0,77212.0,6.0,28734.2,25797.22090768694,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,140.84615384615384,29200,242,997685.0,19492.0,364468.6666666667,448350.283738309,997935.0,18260.0,222529.8,387888.99062355456,0.0,0.0,0.0,0.0,0.0,0.0,184.85714285714286,89.5,0,7,6,1294,537
192.168.100.118,192.168.100.1,42983,53,17,2018-09-14 19:05:41,1497.0,106880.42752171008,1336.005344021376,668.002672010688,668.002672010688,1,1,80,80,80.0,80.0,80.0,0.0,80.0,80.0,80.0,0.0,80,80,80.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0,1,1,80,80
192.168.100.118,192.168.100.1,57755,53,17,2018-09-14 19:05:41,501.99999999999994,350597.609561753,3984.0637450199206,1992.0318725099603,1992.0318725099603,1,1,80,96,80.0,80.0,80.0,0.0,96.0,96.0,96.0,0.0,96,80,88.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,96.0,0,1,1,80,96
192.168.100.119,192.168.100.102,53538,61621,6,2018-09-14 19:05:43,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,2053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1,0,60,0
104.199.64.16,192.168.100.119,4070,53540,6,2018-09-14 19:05:44,18892255.0,882.2133726228024,1.9584745177322667,0.8998396432823927,1.058634874449874,17,20,7228,9439,2522.0,66.0,425.1764705882353,649.0188282679993,1605.0,66.0,471.95,532.8210276443676,2522,66,450.4594594594595,589.5234261486868,347537.8699780861,340,400,20,11,524784.8611111111,18329578.0,248.0,3009625.6341753257,18889508.0,18351064.0,1249.0,1180594.25,4433487.373666772,18813799.0,18329578.0,248.0,990199.947368421,4087179.1825807984,0,0,0,0,1,0,0,0,0,0,0,1.1764705882352942,450.4594594594595,42,2047,18327829.0,2.0,1551223.5833333333,5058391.238484252,18327079.0,5503.0,1164495.25,4431402.583860012,5187.0,4.0,0.0,0.0,72331.99927486718,0.0,425.1764705882353,471.95,0,17,20,7228,9439
192.168.100.118,216.239.35.12,44910,123,17,2018-09-14 19:05:56,0.0,0,0,0,0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1,0,90,0
192.168.100.118,216.239.35.8,40998,123,17,2018-09-14 19:05:56,0.0,0,0,0,0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1,0,90,0
192.168.100.118,216.239.35.4,54256,123,17,2018-09-14 19:05:56,0.0,0,0,0,0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1,0,90,0
192.168.100.118,216.239.35.0,50860,123,17,2018-09-14 19:05:58,0.0,0,0,0,0,1,0,90,0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90,90,90.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0,1,0,90,0
192.168.100.119,192.168.100.1,49780,53,17,2018-09-14 19:06:02,2491.0,81894.82135688479,802.8904054596547,401.4452027298274,401.4452027298274,1,1,102,102,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,102,102,102.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,102.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0,1,1,102,102
192.168.100.119,192.168.100.1,52973,53,17,2018-09-14 19:06:02,1024918.9999999999,354.174329873873,2.9270605774700247,1.9513737183133497,0.9756868591566749,2,1,204,159,102.0,102.0,102.0,0.0,159.0,159.0,159.0,0.0,159,102,121.0,26.870057685088806,722.0,16,8,8,2,512459.5,995440.0,29479.0,482980.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,121.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,159.0,0,2,1,204,159
192.168.100.118,104.155.18.91,37460,443,6,2018-09-14 19:05:24,123146718.0,43.61464184534743,0.2598526417894466,0.15428750606248393,0.10556513572696269,19,13,2815,2556,1266.0,60.0,148.1578947368421,266.66700369323115,1297.0,60.0,196.6153846153846,328.860161644976,1297,60,167.84375,294.48982467300544,86724.2568359375,380,260,20,16,3972474.7741935486,30062407.0,8.0,9909601.337194301,123146718.0,30080141.0,497.99999999999994,6841484.333333333,12241730.33226698,91490220.0,30080392.0,241.0,7624185.0,12954231.718779737,0,0,0,0,1,0,0,0,0,0,0,0.6842105263157895,167.84375,29200,268,30044670.0,12747.0,9324454.5,13562097.10780131,30044673.0,13995.0,8706250.5,13262678.727956947,0.0,0.0,0.0,0.0,0.0,0.0,148.1578947368421,196.6153846153846,0,19,13,2815,2556
192.168.100.118,239.255.255.250,1900,1900,17,2018-09-14 19:05:30,57499042.0,74.71428828327261,0.2086991292828844,0.2086991292828844,0.0,12,0,4296,0,363.0,354.0,358.0,3.7416573867739413,0.0,0.0,0.0,0.0,363,354,358.0,3.7416573867739413,14.0,96,0,8,12,5227185.636363637,56997590.0,49461.0,16371239.325005291,57499042.0,56997590.0,49461.0,5227185.636363637,16371239.32500529,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,358.0,0,0,0.0,0.0,0.0,0.0,56946869.0,49461.0,28498165.0,28448704.0,1896.0,6.0,0.0,0.0,7562.03983631534,0.0,358.0,0.0,0,12,0,4296,0
192.168.100.118,35.190.58.108,43879,80,6,2018-09-14 19:05:41,35026332.0,103.6077657232279,0.3711493398737841,0.25694954298954287,0.11419979688424127,9,4,1652,1977,1154.0,60.0,183.55555555555554,343.1148531747581,1791.0,60.0,494.25,748.6829686188942,1791,60,279.15384615384613,523.9621017055229,274536.28402366873,180,80,20,6,2918861.0,32007301.0,3.0,8790219.326427432,35026332.0,32007301.0,3.0,4378291.5,10464805.305165058,32032034.0,32009541.0,8995.0,10677344.666666666,15084140.796924483,0,0,0,0,1,0,0,0,0,0,0,0.4444444444444444,279.15384615384613,29200,246,1999360.0,13495.0,1006427.5,992932.5,32007298.0,5503.0,6804031.2,12609467.481055707,0.0,0.0,0.0,0.0,0.0,0.0,183.55555555555554,494.25,0,9,4,1652,1977
192.168.100.119,192.168.100.1,62861,53,17,2018-09-14 19:06:02,7026503.0,72.58233576503135,0.7115915271081504,0.5692732216865203,0.14231830542163007,4,1,408,102,102.0,102.0,102.0,0.0,102.0,102.0,102.0,0.0,102,102,102.0,0.0,0.0,32,8,8,4,1756625.75,3895534.0,2245.0,1446850.6467962363,7024258.0,3895534.0,995681.0,2341419.3333333335,1192994.0982313738,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.25,102.0,0,0,0.0,0.0,0.0,0.0,1762491.0,995681.0,1298511.3333333333,333142.83698371117,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0,4,1,408,102
192.168.100.119,192.168.100.1,52528,53,17,2018-09-14 19:06:02,15024701.0,43.52832046374833,0.39934238957567275,0.33278532464639393,0.06655706492927879,5,1,490,164,98.0,98.0,98.0,0.0,164.0,164.0,164.0,0.0,164,98,109.0,24.596747752497688,605.0,40,8,8,5,3004940.2,7998204.0,2236.0,2811933.793955071,15022465.0,7998204.0,997679.0,3755616.25,2658221.57029191,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.2,109.0,0,0,0.0,0.0,0.0,0.0,4102670.0,997679.0,1999551.0,1248237.1413211112,0.0,0.0,0.0,0.0,0.0,0.0,98.0,164.0,0,5,1,490,164
192.168.100.119,224.0.0.251,5353,5353,17,2018-09-14 19:06:02,13036837.0,50.62577678926261,0.4602343344478419,0.4602343344478419,0.0,6,0,660,0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,110,110,110.0,0.0,0.0,48,0,8,6,2607367.4,8949407.0,1499.0,3367736.651050055,13036837.0,8949407.0,1499.0,2607367.4,3367736.651050055,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0.0,0.0,0.0,0.0,5837171.0,13491.0,2477028.0,2241819.9429662055,272.0,4.0,0.0,0.0,278.91886127273136,0.0,110.0,0.0,0,6,0,660,0
192.168.100.119,192.168.100.1,53818,53,17,2018-09-14 19:06:12,3123473.0,102.45006119790374,1.2806257649737967,0.9604693237303475,0.32015644124344916,3,1,228,92,76.0,76.0,76.0,0.0,92.0,92.0,92.0,0.0,92,76,80.0,6.928203230275509,48.0,24,8,8,3,1041157.6666666666,2119543.0,25230.0,856139.5741296444,3098243.0,2119543.0,978700.0,1549121.5,570421.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,80.0,0,0,0.0,0.0,0.0,0.0,1140843.0,978700.0,1059771.5,81071.5,0.0,0.0,0.0,0.0,0.0,0.0,76.0,92.0,0,3,1,228,92
151.101.1.208,192.168.100.119,443,58730,6,2018-09-14 19:06:15,25990470.0,81.9531158920943,0.3847564126389404,0.15390256505557615,0.23085384758336422,4,6,659,1471,277.0,66.0,164.75,99.21031952372697,633.0,66.0,245.16666666666666,217.08171784427685,633,66,213.0,183.7492857128974,33763.8,80,120,20,2,2887830.0,25623932.0,748.0,8038536.95498203,25884778.0,25676146.0,95696.0,8628259.333333334,12054678.32154895,25990470.0,25623932.0,748.0,5198094.0,10213235.301402137,0,0,0,0,1,0,0,0,0,0,0,1.5,213.0,96,1022,25615688.0,748.0,8563465.333333334,12057779.325796861,25584956.0,7999.0,6446149.0,11049855.123316754,0.0,0.0,0.0,0.0,0.0,0.0,164.75,245.16666666666666,0,4,6,659,1471
192.168.100.118,192.168.100.1,40068,53,17,2018-09-14 19:06:16,1247.0,128307.93905372894,1603.849238171612,801.924619085806,801.924619085806,1,1,80,80,80.0,80.0,80.0,0.0,80.0,80.0,80.0,0.0,80,80,80.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0,1,1,80,80
192.168.100.118,192.168.100.1,33862,53,17,2018-09-14 19:06:16,497.99999999999994,353413.6546184739,4016.064257028113,2008.0321285140565,2008.0321285140565,1,1,80,96,80.0,80.0,80.0,0.0,96.0,96.0,96.0,0.0,96,80,88.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,88.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,96.0,0,1,1,80,96
192.168.100.118,35.190.58.108,43892,80,6,2018-09-14 19:06:16,24497.0,137853.61472833407,367.39192554190305,204.10662530105725,163.2853002408458,5,4,1406,1971,1154.0,60.0,281.2,436.40824923458996,1484.0,60.0,492.75,585.0903242235339,1484,60,375.22222222222223,518.6559077242676,269003.950617284,100,80,20,3,3062.125,13244.0,3.0,4646.803106370551,24491.0,21738.0,3.0,6122.75,9053.968532499988,22498.0,13244.0,258.0,7499.333333333333,5406.111192180773,0,0,0,0,1,0,0,0,0,0,0,0.8,375.22222222222223,29200,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.2,492.75,0,5,4,1406,1971
192.168.100.119,239.255.255.250,60883,1900,17,2018-09-14 19:06:20,0.0,0,0,0,0,1,0,167,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0,1,0,167,0
192.168.100.102,224.0.0.251,5353,5353,17,2018-09-14 19:06:28,0.0,0,0,0,0,1,0,324,0,324.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0,324,324,324.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,324.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0,1,0,324,0
192.168.100.119,31.13.84.2,53895,443,6,2018-09-14 19:06:32,91447.0,3083.7534309490743,43.741183417717366,10.935295854429341,32.805887563288024,1,3,66,216,66.0,66.0,66.0,0.0,90.0,60.0,72.0,12.96148139681572,90,60,70.5,11.521718621802913,132.75,20,60,20,0,30482.333333333332,84704.0,4.0,38438.97248308747,0,0.0,0.0,0.0,0.0,91447.0,91443.0,4.0,45723.5,45719.5,0,0,0,0,1,0,0,0,0,0,0,3.0,70.5,2044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,72.0,0,1,3,66,216
192.168.100.119,54.148.237.63,58734,443,6,2018-09-14 19:06:32,342044.0,15185.180853925225,35.08320566944604,17.54160283472302,17.54160283472302,6,6,4547,647,1514.0,66.0,757.8333333333334,679.3650017152455,279.0,66.0,107.83333333333333,77.79549401404229,1514,66,432.8333333333333,582.5971783507214,339419.4722222223,120,120,20,4,31094.909090909092,199387.0,3.0,57761.19824281938,342044.0,339806.0,497.00000000000006,68408.8,135698.63237836998,113937.0,73709.0,3.0,22787.4,29263.106968331304,0,0,0,0,1,0,0,0,0,0,0,1.0,432.8333333333333,1024,422,198138.0,497.00000000000006,90780.33333333333,81584.88775230102,198890.0,26479.0,74457.25,71952.35755475632,4151.0,4.0,0.0,0.0,2385632.1839080458,0.0,757.8333333333334,107.83333333333333,0,6,6,4547,647
192.168.100.119,192.168.100.1,64988,53,17,2018-09-14 19:06:35,18739.0,10779.657399007418,106.72928117829127,53.36464058914564,53.36464058914564,1,1,85,117,85.0,85.0,85.0,0.0,117.0,117.0,117.0,0.0,117,85,101.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,117.0,0,1,1,85,117
192.168.100.119,192.168.100.1,49295,53,17,2018-09-14 19:06:36,29976.0,8239.925273552175,66.72004270082734,33.36002135041367,33.36002135041367,1,1,78,169,78.0,78.0,78.0,0.0,169.0,169.0,169.0,0.0,169,78,123.5,45.5,2070.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,123.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,169.0,0,1,1,78,169
192.168.100.119,192.168.100.1,52188,53,17,2018-09-14 19:06:36,2498.0,124099.27942353884,800.640512409928,400.320256204964,400.320256204964,1,1,78,232,78.0,78.0,78.0,0.0,232.0,232.0,232.0,0.0,232,78,155.0,77.0,5929.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,155.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,232.0,0,1,1,78,232
192.168.100.119,192.168.100.1,51118,53,17,2018-09-14 19:06:36,500.0,404000.0,4000.0,2000.0,2000.0,1,1,85,117,85.0,85.0,85.0,0.0,117.0,117.0,117.0,0.0,117,85,101.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,101.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,117.0,0,1,1,85,117
192.168.100.119,192.168.100.1,63037,53,17,2018-09-14 19:06:36,8245.0,41358.39902971498,242.5712553062462,121.2856276531231,121.2856276531231,1,1,75,266,75.0,75.0,75.0,0.0,266.0,266.0,266.0,0.0,266,75,170.5,95.5,9120.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,170.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,266.0,0,1,1,75,266
192.168.100.118,216.239.35.4,52803,123,17,2018-09-14 19:06:44,119685.0,1503.9478631407444,16.710531812674937,8.355265906337468,8.355265906337468,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.100.118,216.239.35.12,58776,123,17,2018-09-14 19:06:45,271846.0,662.1395937405738,7.357106597117486,3.678553298558743,3.678553298558743,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.100.118,216.239.35.8,45950,123,17,2018-09-14 19:06:45,17980.0,10011.123470522803,111.23470522803115,55.61735261401557,55.61735261401557,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0,1,1,90,90
192.168.100.119,52.207.90.113,58745,443,6,2018-09-14 19:06:36,13877609.0,1225.0669405659146,4.683803960754335,2.8102823764526006,1.8735215843017339,39,26,10794,6207,1342.0,60.0,276.7692307692308,349.23641698810616,1514.0,66.0,238.73076923076923,374.21061096787025,1514,60,261.55384615384617,359.91712852861565,129540.33940828402,780,520,20,23,216837.640625,7073977.0,1.0,1078304.92795464,13877609.0,7118202.0,3.0,365200.2368421053,1386109.0163439799,8576873.0,7192160.0,1.0,343074.92,1405040.637816029,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,261.55384615384617,65535,175,7070978.0,1247.0,566994.3333333334,1743880.9352005532,7029752.0,6990.0,760831.4444444445,1920194.9961173567,2745.5,8.0,678.0,5.0,241511.2596762843,10517.98762042165,276.7692307692308,238.73076923076923,0,39,26,10794,6207
192.168.100.119,54.88.71.172,53941,443,6,2018-09-14 19:06:36,21214682.0,409.3391548362592,2.1211724974241895,1.2255663318450873,0.8956061655791022,26,19,3444,5240,713.0,66.0,132.46153846153845,132.23150758284933,1514.0,66.0,275.7894736842105,435.92099464628586,1514,66,192.9777777777778,308.78417409711835,95347.66617283951,520,380,20,11,482151.86363636365,12991860.0,3.0,1971724.0369535119,21214682.0,12991860.0,499.0,848587.28,2556522.5801449674,21078510.0,13115787.0,3.0,1171028.3333333333,2993472.975086797,0,0,0,0,1,0,0,0,0,0,0,0.7307692307692307,192.9777777777778,65535,120,2404884.0,6993.0,416456.4705882353,710313.1289597582,12975122.0,6497.0,1056401.0526315789,2896766.579957974,0.0,0.0,0.0,0.0,0.0,0.0,132.46153846153845,275.7894736842105,0,26,19,3444,5240
192.168.100.119,18.211.52.237,58746,443,6,2018-09-14 19:06:36,13769173.0,759.8132436857319,4.067056169604376,2.251406093888137,1.8156500757162395,31,25,3781,6681,583.0,60.0,121.96774193548387,97.82224955399649,1514.0,66.0,267.24,381.3739665997143,1514,60,186.82142857142858,274.67065389707153,75443.96811224487,620,500,20,16,250348.6,5740739.0,3.0,1041693.9009260149,13769173.0,5740739.0,246.00000000000003,458972.43333333335,1376866.7466555282,7906256.0,5499867.0,3.0,329427.3333333333,1110934.719118045,0,0,0,0,1,0,0,0,0,0,0,0.8064516129032258,186.82142857142858,65535,118,5340718.0,31233.0,634206.1666666666,1449632.2137535915,5726500.0,12493.0,834450.8125,1791018.5267886405,470.0,6.0,0.0,0.0,268878.7185354691,0.0,121.96774193548387,267.24,0,31,25,3781,6681
