publicIP,FlowID,SrcIP,SrcPort,DstIP,DstPort,Protocol,Timestamp,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,FwdPktLenMean,FwdPktLenStd,BwdPktLenMax,BwdPktLenMin,BwdPktLenMean,BwdPktLenStd,FlowByts/s,FlowPkts/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTot,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTot,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLen,BwdHeaderLen,FwdPkts/s,BwdPkts/s,PktLenMin,PktLenMax,PktLenMean,PktLenStd,PktLenVar,FINFlagCnt,SYNFlagCnt,RSTFlagCnt,PSHFlagCnt,ACKFlagCnt,URGFlagCnt,CWEFlagCount,ECEFlagCnt,Down/UpRatio,PktSizeAvg,FwdSegSizeAvg,BwdSegSizeAvg,FwdByts/bAvg,FwdPkts/bAvg,FwdBlkRateAvg,BwdByts/bAvg,BwdPkts/bAvg,BwdBlkRateAvg,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,InitFwdWinByts,InitBwdWinByts,FwdActDataPkts,FwdSegSizeMin,ActiveMean,FlowLabel,IPLabel,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,IPlabel
130.211.67.12,192.168.100.118-130.211.67.12-48159-80-6,192.168.100.118,48159,130.211.67.12,80,6,2018-09-14 19:04:37,1192074.0,7,6,1413,537,1041.0,60.0,201.8571428571429,342.5886448670427,231.0,60.0,89.5,63.318638646136414,1635.8044886475168,10.905363257650112,99339.5,270706.7281679875,990438.0,3.0,1175081.0,195846.83333333337,359001.62145846296,990438.0,3.0,183647.0,36729.4,44325.89500325966,123930.0,4.0,0,0,0,0,140,120,5.872118677196214,5.033244580453898,60,1041,150.0,261.1233130445932,68185.38461538461,1,0,0,0,0,0,0,0,0.8571428571428571,150.0,201.8571428571429,89.5,0.0,0.0,0.0,0.0,0.0,0.0,7,1413,6,537,29200,244,5,20,377038.0,0,0,435877.76102098473,990435.0,17498.0,229621.4,381718.5351819322,990438.0,16244.0,0
130.211.67.12,192.168.100.118-130.211.67.12-48177-80-6,192.168.100.118,48177,130.211.67.12,80,6,2018-09-14 19:04:42,258851.0,6,6,1301,537,995.0,60.0,216.83333333333337,348.0136092485784,231.0,60.0,89.5,63.318638646136414,7100.610003438272,46.35871601809535,23531.909090909092,50349.429877524286,180156.0,3.0,241610.0,48322.0,78438.24175999867,204382.0,3.0,240605.0,48121.0,66514.51913980886,180156.0,6.0,0,0,0,0,120,120,23.179358009047675,23.179358009047675,60,995,153.16666666666666,258.09844159846364,66614.80555555555,1,0,0,0,0,0,0,0,1.0,153.16666666666666,216.83333333333337,89.5,0.0,0.0,0.0,0.0,0.0,0.0,6,1301,6,537,29200,243,5,20,71711.66666666667,1,0,76151.3117301483,179405.0,17487.0,46475.2,54904.17427263614,156171.0,16490.0,0
130.211.67.12,192.168.100.118-130.211.67.12-48314-80-6,192.168.100.118,48314,130.211.67.12,80,6,2018-09-14 19:05:24,265601.0,6,6,1347,537,1041.0,60.0,224.5,365.1564733097306,231.0,60.0,89.5,63.318638646136414,7093.346787097941,45.18055278406331,24145.545454545456,52116.1201782112,186409.0,3.0,248109.0,49621.8,81034.67247641593,210879.0,3.0,247357.0,49471.4,68961.39695974844,186409.0,8.0,0,0,0,0,120,120,22.590276392031654,22.590276392031654,60,1041,157.0,270.6113449210879,73230.5,1,0,0,0,0,0,0,0,1.0,157.0,224.5,89.5,0.0,0.0,0.0,0.0,0.0,0.0,6,1347,6,537,29200,244,5,20,73802.0,1,0,79273.34901886426,185910.0,17255.0,47779.6,57246.59589041081,162173.0,16993.0,0
130.211.67.12,192.168.100.118-130.211.67.12-48316-80-6,192.168.100.118,48316,130.211.67.12,80,6,2018-09-14 19:05:25,3000059.0,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.99870202552684,0.9999803337201036,1500029.5,500082.5,2000112.0,999947.0,3000059.0,1500029.5,500082.5,2000112.0,999947.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,0.9999803337201036,0.0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,198,0,0,29200,0,0,20,0.0,1,0,0.0,0.0,0.0,1000056.0,109.0,1000165.0,999947.0,0
130.211.67.12,192.168.100.118-130.211.67.12-48330-80-6,192.168.100.118,48330,130.211.67.12,80,6,2018-09-14 19:05:30,1161593.0,7,6,1294,537,922.0,60.0,184.8571428571429,300.9487040161157,231.0,60.0,89.5,63.318638646136414,1576.2836036374183,11.191527497152617,96799.41666666669,272521.78172379127,997935.0,2.0,1142350.0,190391.66666666663,362810.917644286,997935.0,250.0,143671.0,28734.2,25797.22090768694,77212.0,6.0,0,0,0,0,140,120,6.026207113851409,5.165320383301207,60,922,140.84615384615384,229.95379005819885,52878.74556213019,1,0,0,0,0,0,0,0,0.8571428571428571,140.84615384615384,184.8571428571429,89.5,0.0,0.0,0.0,0.0,0.0,0.0,7,1294,6,537,29200,242,5,20,364468.6666666667,1,0,448350.283738309,997685.0,19492.0,222529.8,387888.99062355456,997935.0,18260.0,0
5.79.62.93,192.168.100.118-5.79.62.93-34523-80-6,192.168.100.118,34523,5.79.62.93,80,6,2018-09-14 18:47:30,141418.0,6,6,2106,1196,1250.0,66.0,351.0,444.01463939829733,858.0,66.0,199.33333333333337,294.5791725307288,23349.220042710265,84.85482753256305,12856.181818181818,13875.00598406542,32232.0,2.0,115682.0,23136.4,20933.025644660163,55743.0,250.0,115433.0,23086.6,11759.482464802606,32730.000000000004,8.0,0,0,0,0,120,120,42.427413766281525,42.427413766281525,66,1250,275.1666666666667,384.33532089685554,147713.6388888889,1,0,0,0,0,0,0,0,1.0,275.1666666666667,351.0,199.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,2106,6,1196,29200,5842,2,20,27659.333333333332,0,1,2881.2617992045716,31732.000000000004,25511.0,27178.5,2796.223748200419,31982.0,25012.0,1
5.79.62.93,192.168.100.118-5.79.62.93-34524-80-6,192.168.100.118,34524,5.79.62.93,80,6,2018-09-14 18:47:32,144929.0,6,6,1978,1196,1122.0,66.0,329.6666666666667,401.3318106283406,858.0,66.0,199.33333333333337,294.5791725307288,21900.378806174056,82.79916372844635,13175.363636363636,14307.111901382392,32482.0,2.0,118932.0,23786.4,21951.2374193347,58725.0,248.99999999999997,118677.0,23735.4,12154.577896414174,32965.0,5.0,0,0,0,0,120,120,41.39958186422317,41.39958186422317,66,1122,264.5,358.0066340167456,128168.75,1,0,0,0,0,0,0,0,1.0,264.5,329.6666666666667,199.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,1978,6,1196,29200,5714,2,20,29909.333333333332,1,1,2763.9175498234777,31981.999999999996,26003.0,23145.0,9039.308004487952,32233.0,5748.0,1
5.79.62.93,192.168.100.118-5.79.62.93-34526-80-6,192.168.100.118,34526,5.79.62.93,80,6,2018-09-14 19:01:58,117934.0,8,7,2154,2010,1154.0,66.0,269.25,374.4648681785783,1434.0,66.0,287.14285714285717,471.8872227772311,35307.88407075144,127.18978411653976,8423.857142857143,12285.656165144916,32733.0,1.0,92949.0,13278.42857142857,15112.809466117928,33232.0,1.0,91693.0,15282.166666666666,13287.878177956864,32977.0,250.0,0,0,0,0,160,140,67.83455152882121,59.355232587718554,66,1434,277.6,422.826173898132,178781.97333333336,1,0,0,0,0,0,0,0,0.875,277.6,269.25,287.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0,8,2154,7,2010,29200,5746,2,20,28156.0,0,1,2885.1098188226156,32234.0,26002.0,27363.25,2995.927850850217,32494.0,24982.0,1
5.79.62.93,192.168.100.118-5.79.62.93-34527-80-6,192.168.100.118,34527,5.79.62.93,80,6,2018-09-14 19:01:58,138172.0,6,6,2010,1196,1154.0,66.0,335.0,411.8992595283463,858.0,66.0,199.33333333333337,294.5791725307288,23202.96442115624,86.84827606172018,12561.09090909091,13593.747235432416,32483.0,5.0,112186.0,22437.2,19865.823762431803,51970.0,250.99999999999997,111936.0,22387.2,11606.50797440815,32983.0,5.0,0,0,0,0,120,120,43.42413803086009,43.42413803086009,66,1154,267.1666666666667,364.4452024043608,132820.30555555553,1,0,0,0,0,0,0,0,1.0,267.1666666666667,335.0,199.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,6,1196,29200,5746,2,20,28568.666666666668,1,1,2519.259194463501,31985.0,25985.0,27923.0,2616.3974277620746,32232.0,25487.0,1
5.79.62.93,192.168.100.118-5.79.62.93-34534-80-6,192.168.100.118,34534,5.79.62.93,80,6,2018-09-14 19:02:10,138672.0,6,6,2011,1196,1154.0,66.0,335.1666666666667,412.0001685544423,858.0,66.0,199.33333333333337,294.5791725307288,23126.514364832125,86.53513326410523,12606.545454545454,13644.64048204633,32483.0,5.0,112686.0,22537.2,19999.12793498757,52469.0,250.0,112187.0,22437.4,11508.098063537693,32983.0,5.0,0,0,0,0,120,120,43.26756663205261,43.26756663205261,66,1154,267.25,364.5177464815671,132873.1875,1,0,0,0,0,0,0,0,1.0,267.25,335.1666666666667,199.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,2011,6,1196,29200,5747,2,20,28151.0,0,1,2888.9348671554826,32234.0,25984.0,27609.75,2694.42733943597,32233.0,25486.0,1
5.79.62.93,192.168.100.118-5.79.62.93-34535-80-6,192.168.100.118,34535,5.79.62.93,80,6,2018-09-14 19:02:12,136175.0,6,6,2091,1196,1234.0,66.0,348.5,438.7124152942715,858.0,66.0,199.33333333333337,294.5791725307288,24138.05764641087,88.12190196438407,12379.545454545454,13520.8004023675,32982.0,3.0,109938.0,21987.6,19165.802760124607,49472.0,244.0,109687.0,21937.4,11469.481533181872,33230.0,3.0,0,0,0,0,120,120,44.06095098219203,44.06095098219203,66,1234,273.9166666666667,381.03203240964166,145185.4097222222,1,0,0,0,0,0,0,0,1.0,273.9166666666667,348.5,199.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,2091,6,1196,29200,5827,2,20,28321.333333333332,0,1,3121.2833186936996,32733.0,25987.0,27800.25,2863.5642453941905,32738.0,25738.0,1
5.79.62.93,192.168.100.118-5.79.62.93-34536-80-6,192.168.100.118,34536,5.79.62.93,80,6,2018-09-14 19:02:28,142170.0,6,6,2011,1196,1154.0,66.0,335.1666666666667,412.0001685544423,858.0,66.0,199.33333333333337,294.5791725307288,22557.501582612367,84.40599282549061,12924.545454545454,13963.54889354706,32231.0,1.0,116683.0,23336.6,21175.742089475872,56723.0,496.0,116184.0,23236.8,11862.86952469764,32730.000000000004,3.0,0,0,0,0,120,120,42.20299641274531,42.20299641274531,66,1154,267.25,364.5177464815671,132873.1875,1,0,0,0,0,0,0,0,1.0,267.25,335.1666666666667,199.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,2011,6,1196,29200,5747,2,20,27571.666666666668,0,1,2941.093258561443,31731.000000000004,25490.0,27050.5,2744.308337268245,31735.0,24743.0,1
5.79.62.93,192.168.100.118-5.79.62.93-54456-80-6,192.168.100.118,54456,5.79.62.93,80,6,2018-09-14 19:04:48,140920.0,6,6,2200,1148,1382.0,60.0,366.6666666666667,490.849150848699,846.0,60.0,191.33333333333337,292.77674467454244,23758.160658529665,85.15469770082316,12810.90909090909,13816.111506988997,32735.0,3.0,114684.0,22936.8,20501.010379003274,53967.0,250.0,114434.0,22886.8,11689.000374711262,33234.0,3.0,0,0,0,0,120,120,42.57734885041158,42.57734885041158,60,1382,279.0,413.534762746737,171011.0,1,0,0,0,0,0,0,0,1.0,279.0,366.6666666666667,191.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,2200,6,1148,29200,5986,5,20,28236.333333333332,0,1,2828.8985292669813,32237.0,26236.0,27736.25,2754.9275285386366,32485.0,25737.0,1
5.79.62.93,192.168.100.118-5.79.62.93-54463-80-6,192.168.100.118,54463,5.79.62.93,80,6,2018-09-14 19:04:50,148419.0,6,6,2088,1148,1270.0,60.0,348.0,452.51445649098696,846.0,60.0,191.33333333333337,292.77674467454244,21803.1384121979,80.85218199826168,13492.636363636364,14641.735095098576,33745.0,3.0,121679.0,24335.8,22366.410748262675,59712.0,250.0,121431.0,24286.2,12409.777732094964,34241.0,3.0,0,0,0,0,120,120,40.42609099913084,40.42609099913084,60,1270,269.6666666666667,389.0756852964328,151379.88888888885,1,0,0,0,0,0,0,0,1.0,269.6666666666667,348.0,191.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,6,2088,6,1148,29200,5874,5,20,29076.333333333332,1,1,3133.8700604134106,33506.0,26738.0,28492.25,2911.787885045887,33495.0,26241.0,1
192.168.100.119,192.168.100.1-192.168.100.119-67-68-17,192.168.100.1,67,192.168.100.119,68,17,2018-09-14 19:01:13,1042406.0,2,0,684,0,342.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,656.174273747465,1.918638227331769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,1.918638227331769,0.0,342,342,342.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,684,0,0,0,0,2,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.119,151.101.1.208-192.168.100.119-443-58730-6,151.101.1.208,443,192.168.100.119,58730,6,2018-09-14 19:03:49,2989.0,1,1,250,66,250.0,250.0,250.0,0.0,66.0,66.0,66.0,0.0,105720.97691535632,669.1201070592172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,334.5600535296086,334.5600535296086,66,250,158.0,92.0,8464.0,1,0,0,0,0,0,0,0,1.0,158.0,250.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,250,1,66,86,1022,1,20,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.119,151.101.1.208-192.168.100.119-443-58730-6,151.101.1.208,443,192.168.100.119,58730,6,2018-09-14 19:04:47,131939.0,2,3,487,1094,421.0,66.0,243.5,177.5,899.0,66.0,364.6666666666667,378.70510368300495,11982.81023806456,37.89630056313903,32984.75,40701.5024684286,102449.0,749.0,0.0,0.0,0.0,0.0,0.0,131939.0,65969.5,65220.5,131190.0,749.0,0,0,0,0,40,60,15.15852022525561,22.737780337883414,66,899,316.2,319.65068434151675,102176.55999999995,1,0,0,0,0,0,0,0,1.5,316.2,243.5,364.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2,487,3,1094,91,1021,1,20,0.0,1,0,0.0,0.0,0.0,50850.0,43104.0,93954.0,7746.0,0
192.168.100.119,17.252.92.26-192.168.100.119-5223-53271-6,17.252.92.26,5223,192.168.100.119,53271,6,2018-09-14 19:04:52,7928225.0,20,21,3850,2157,839.0,66.0,192.5,220.62241499902044,183.0,66.0,102.71428571428572,38.0177187476512,757.6727451604867,5.171397128613277,198205.625,569565.2601024174,2962807.0,4.0,7925976.0,417156.63157894736,783131.5883500046,2988789.0,4.0,7925493.0,396274.65,776957.3895062892,3028529.0,2514.0,0,0,0,0,400,420,2.522632745665013,2.6487643829482637,66,839,146.5121951219512,162.78208116632487,26498.005948839975,1,0,0,0,0,0,0,0,1.05,146.5121951219512,192.5,102.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,20,3850,21,2157,410,2047,10,20,475874.3636363637,1,0,849716.9000882023,2936825.0,4747.0,378277.5263157895,766950.4987871305,2897085.0,5506.0,0
192.168.100.119,104.199.64.16-192.168.100.119-4070-53540-6,104.199.64.16,4070,192.168.100.119,53540,6,2018-09-14 19:05:44,18892255.0,17,20,7228,9439,2522.0,66.0,425.1764705882353,649.0188282679993,1605.0,66.0,471.95,532.8210276443676,882.2133726228024,1.9584745177322669,524784.8611111111,3009625.6341753257,18329578.0,248.0,18889508.0,1180594.25,4433487.373666772,18351064.0,1249.0,18813799.0,990199.947368421,4087179.1825807984,18329578.0,248.0,0,0,0,0,340,400,0.8998396432823927,1.058634874449874,66,2522,450.4594594594595,589.5234261486868,347537.8699780861,1,0,0,0,0,0,0,0,1.1764705882352942,450.4594594594595,425.1764705882353,471.95,5187.0,4.0,72331.99927486718,0.0,0.0,0.0,17,7228,20,9439,42,2047,11,20,1551223.5833333333,1,0,5058391.238484252,18327829.0,2.0,1164495.25,4431402.583860012,18327079.0,5503.0,0
192.168.100.119,151.101.1.208-192.168.100.119-443-58730-6,151.101.1.208,443,192.168.100.119,58730,6,2018-09-14 19:06:15,25990470.0,4,6,659,1471,277.0,66.0,164.75,99.21031952372697,633.0,66.0,245.16666666666663,217.08171784427685,81.9531158920943,0.3847564126389404,2887830.0,8038536.95498203,25623932.0,748.0,25884778.0,8628259.333333334,12054678.32154895,25676146.0,95696.0,25990470.0,5198094.0,10213235.301402137,25623932.0,748.0,0,0,0,0,80,120,0.1539025650555761,0.2308538475833642,66,633,213.0,183.7492857128974,33763.8,1,0,0,0,0,0,0,0,1.5,213.0,164.75,245.16666666666663,0.0,0.0,0.0,0.0,0.0,0.0,4,659,6,1471,96,1022,2,20,8563465.333333334,1,0,12057779.32579686,25615688.0,748.0,6446149.0,11049855.123316754,25584956.0,7999.0,0
192.168.100.119,35.190.18.224-192.168.100.119-443-53541-6,35.190.18.224,443,192.168.100.119,53541,6,2018-09-14 19:07:15,9240.0,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,14285.714285714286,216.4502164502165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,108.22510822510824,108.22510822510824,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66,1,66,240,2048,0,20,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.119,17.252.92.26-192.168.100.119-5223-53271-6,17.252.92.26,5223,192.168.100.119,53271,6,2018-09-14 19:07:43,22155898.0,14,14,2116,1298,375.0,66.0,151.14285714285714,119.2229946318226,135.0,66.0,92.71428571428572,28.10040307649028,154.08989516019616,1.2637718407983285,820588.8148148148,1968634.5224135744,8862713.0,3.0,22150899.0,1703915.3076923075,2568305.4268822824,8865457.0,3.0,22132661.0,1702512.3846153845,2630382.1766318274,9068592.0,248.99999999999997,0,0,0,0,280,280,0.6318859203991641,0.6318859203991641,66,375,121.92857142857144,91.40761478572956,8355.352040816326,1,0,0,0,0,0,0,0,1.0,121.92857142857144,151.14285714285714,92.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,14,2116,14,1298,410,2047,8,20,2010757.0,0,0,2824458.633927252,8862709.0,4.0,2162969.7,2736216.013800228,8859969.0,23229.0,0
192.168.100.119,35.190.18.224-192.168.100.119-443-53541-6,35.190.18.224,443,192.168.100.119,53541,6,2018-09-14 19:08:05,58114190.0,0,13,0,852,0.0,0.0,0.0,0.0,66.0,60.0,65.53846153846153,1.598816130063579,14.660791107989288,0.2236975169059398,4842849.166666667,3964443.495841479,14088484.0,340559.0,0.0,0.0,0.0,0.0,0.0,58114190.0,4842849.166666667,3964443.495841479,14088484.0,340559.0,0,0,0,0,0,260,0.0,0.2236975169059398,60,66,65.53846153846153,1.598816130063579,2.5562130177514795,1,0,0,0,0,0,0,0,0.0,65.53846153846153,0.0,65.53846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13,852,0,2048,0,0,0.0,1,0,0.0,0.0,0.0,1288403.2727272727,2050980.900795745,7022257.0,5499.0,0
192.168.100.119,17.252.92.26-192.168.100.119-5223-53271-6,17.252.92.26,5223,192.168.100.119,53271,6,2018-09-14 19:08:50,14554469.0,13,14,2274,1310,663.0,66.0,174.92307692307693,190.1474980269716,135.0,66.0,93.57142857142856,27.447909849422793,246.2473897192677,1.8551003131752863,559787.2692307692,1196972.1751574664,4969674.0,3.0,14549723.0,1212476.9166666667,1544442.4761116582,4995908.0,3.0,14380569.0,1106197.6153846155,1535218.7472846454,5034887.0,250.99999999999997,0,0,0,0,260,280,0.8931964470843973,0.9619038660908894,66,663,132.74074074074073,139.46819432788587,19451.377229080932,1,0,0,0,0,0,0,0,1.0769230769230769,132.74074074074073,174.92307692307693,93.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,13,2274,14,1310,410,2047,8,20,1509454.375,0,0,1695312.3261453137,4969425.0,4.0,1172270.4166666667,1516101.404496879,4904461.0,5247.0,0
192.168.100.119,192.168.100.102-192.168.100.119-3722-3722-17,192.168.100.102,3722,192.168.100.119,3722,17,2018-09-14 19:11:42,0.0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,60,60,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,0,0,0,0,1,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.119,192.168.100.1-192.168.100.119-67-68-17,192.168.100.1,67,192.168.100.119,68,17,2018-09-14 19:12:04,0.0,1,0,342,0,342.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0.0,342,342,342.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,342,0,0,0,0,1,8,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.119,17.252.92.21-192.168.100.119-5223-54171-6,17.252.92.21,5223,192.168.100.119,54171,6,2018-09-14 19:14:36,5139071.0,5,5,985,452,615.0,66.0,197.0,210.33972520662857,135.0,66.0,90.4,30.3090745487222,279.62252321479895,1.945876988272783,571007.8888888889,1547895.9748148054,4948186.0,4.0,5136330.0,1284082.5,2132063.914656465,4975167.0,4.0,5137324.0,1284331.0,2153524.9634538717,5013894.0,501.99999999999994,0,0,0,0,100,100,0.9729384941363916,0.9729384941363916,66,615,143.7,159.44155669084518,25421.609999999997,1,0,0,0,0,0,0,0,1.0,143.7,197.0,90.4,0.0,0.0,0.0,0.0,0.0,0.0,5,985,5,452,412,2047,3,20,13998.0,1,0,13496.0,27494.0,501.99999999999994,2487589.0,2394889.0,4882478.0,92700.0,0
192.168.100.119,104.199.64.235-192.168.100.119-4070-54178-6,104.199.64.235,4070,192.168.100.119,54178,6,2018-09-14 19:15:08,79209.0,1,1,77,66,77.0,77.0,77.0,0.0,66.0,66.0,66.0,0.0,1805.3504021007711,25.24965597343736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,12.62482798671868,12.62482798671868,66,77,71.5,5.5,30.25,1,0,0,0,0,0,0,0,1.0,71.5,77.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,77,1,66,42,2047,1,20,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.119,104.199.64.235-192.168.100.119-4070-54178-6,104.199.64.235,4070,192.168.100.119,54178,6,2018-09-14 19:16:07,11608884.0,13,17,7337,10188,2522.0,66.0,564.3846153846154,698.4627668576118,1294.0,66.0,599.2941176470588,517.7422439224644,1509.6197016009464,2.584227734552262,400306.3448275862,2021241.404862953,11092693.0,498.0,11588900.0,965741.6666666666,3061161.554815844,11115420.0,1999.0,11608884.0,725555.25,2677516.7190856272,11092693.0,497.99999999999994,0,0,0,0,260,340,1.1198320183059802,1.4643957162462815,66,2522,584.1666666666666,602.992541873907,363600.0055555555,1,0,0,0,0,0,0,0,1.3076923076923077,584.1666666666666,564.3846153846154,599.2941176470588,0.0,0.0,0.0,3974.0,4.0,1771734.2844404816,13,7337,17,10188,42,2047,9,20,1603052.857142857,1,0,3873537.1991613056,11091198.0,11489.0,1276385.5555555555,3470026.2505642395,11088695.0,6247.0,0
192.168.100.119,17.252.92.21-192.168.100.119-5223-54171-6,17.252.92.21,5223,192.168.100.119,54171,6,2018-09-14 19:16:10,5299722.0,6,6,1152,530,663.0,66.0,192.0,211.9669785603409,135.0,66.0,88.33333333333333,28.05153986662566,317.37513779024636,2.264269710750866,481792.9090909091,1410874.624942689,4941438.0,3.0,5295978.0,1059195.6,1956321.6243938624,4968167.0,3.0,5211779.0,1042355.8,1986009.985093771,5013400.0,746.0,0,0,0,0,120,120,1.132134855375433,1.132134855375433,66,663,140.16666666666666,159.82846707920615,25545.138888888887,1,0,0,0,0,0,0,0,1.0,140.16666666666666,192.0,88.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6,1152,6,530,412,2047,4,20,48970.333333333336,0,0,36394.0347889901,87190.0,7.0,1017667.0,1926270.2516705175,4869476.0,7249.0,0
192.168.100.119,17.252.92.21-192.168.100.119-5223-54171-6,17.252.92.21,5223,192.168.100.119,54171,6,2018-09-14 19:16:42,52594295.0,45,53,10368,5997,1143.0,66.0,230.4,208.9162937106098,1239.0,66.0,113.1509433962264,158.65809878613433,311.1554209444199,1.8633199665477025,542209.2268041237,1444796.8997650326,6491312.0,2.0,52588798.0,1195199.9545454546,1967533.082257264,6521032.0,2.0,52490609.0,1009434.7884615384,1867540.9684128684,6491312.0,3.0,0,0,0,0,900,1060,0.8556061070882307,1.0077138594594717,66,1239,166.98979591836735,192.5334052593853,37069.11214077467,1,0,0,0,0,0,0,0,1.1777777777777778,166.98979591836735,230.4,113.1509433962264,982.5,4.5,1784.5190925379857,0.0,0.0,0.0,45,10368,53,5997,412,2047,30,20,1710984.642857143,0,0,2194975.8403263353,6491063.0,4000.0,1290017.9,2013362.0584072156,6488319.0,7995.0,0
192.168.100.119,104.199.64.235-192.168.100.119-4070-54178-6,104.199.64.235,4070,192.168.100.119,54178,6,2018-09-14 19:17:08,10492.0,1,1,77,66,77.0,77.0,77.0,0.0,66.0,66.0,66.0,0.0,13629.431948150972,190.62142584826535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,95.31071292413267,95.31071292413267,66,77,71.5,5.5,30.25,1,0,0,0,0,0,0,0,1.0,71.5,77.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,77,1,66,42,2047,1,20,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.100.119,104.199.64.235-192.168.100.119-4070-54178-6,104.199.64.235,4070,192.168.100.119,54178,6,2018-09-14 19:18:24,26482.0,1,2,109,251,109.0,109.0,109.0,0.0,185.0,66.0,125.5,59.5,13594.139415452006,113.28449512876672,13241.0,6996.0,20237.0,6245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,40,37.761498376255574,75.52299675251115,66,185,120.0,49.200271001963664,2420.6666666666665,1,0,0,0,0,0,0,0,2.0,120.0,109.0,125.5,0.0,0.0,0.0,0.0,0.0,0.0,1,109,2,251,42,2047,1,20,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
